X,Y,facname,facdomain,borocd
-73.962101,40.765997,Sp Plus Corporation,Core Infrastructure and Transportation,108
-73.970798,40.766043,Fifth Avenue Synagogue,"Education, Child Welfare, and Youth",108
-73.957865,40.767929,Manhattan Parking E 71 St  Corp,Core Infrastructure and Transportation,108
-73.963082,40.767845,Imperial House Parking LLC,Core Infrastructure and Transportation,108
-73.959251,40.766925,Parking Systems Plus Inc,Core Infrastructure and Transportation,108
-73.957747,40.763767,P.S. 183 Robert L. Stevenson,"Education, Child Welfare, and Youth",108
-73.957582,40.784756,Convent Of The Sacred Heart Preschool,"Education, Child Welfare, and Youth",108
-73.962525,40.765121,Eastside 65 Parking LLC,Core Infrastructure and Transportation,108
-73.962858,40.766118,Manhattan Parking System - West 58th. St. Corp.,Core Infrastructure and Transportation,108
-73.947388,40.777865,Language Impaired,"Education, Child Welfare, and Youth",108
-73.95135,40.770654,Webster,Libraries and Cultural Programs,108
-73.95517,40.77022,333 East 75th Street Parking Corp.,Core Infrastructure and Transportation,108
-73.946952,40.772792,"60 EAST END AVENUE, New York, NY 10028","Parks, Gardens, and Historical Sites",108
-73.969272,40.762939,NYC Manhattan Community Board 8 Office,Administration of Government,108
-73.957403,40.769708,"300 EAST 74 STREET, New York, NY 10021","Parks, Gardens, and Historical Sites",108
-73.956624,40.784803,Nightingale Bamford School,"Education, Child Welfare, and Youth",108
-73.962659,40.76444,Concorde,"Parks, Gardens, and Historical Sites",108
-73.95381,40.783512,Carnegie Hill Institute OP,Health and Human Services,108
-73.949536,40.76233,Franklin D Roosevelt Four Freedoms Park,"Parks, Gardens, and Historical Sites",108
-73.951983,40.774012,Ap Eton Management LLC,Core Infrastructure and Transportation,108
-73.950984,40.785454,PS 198 Plgd (Jop) Judg Seabury,"Parks, Gardens, and Historical Sites",108
-73.963942,40.763815,USDA-CEO P169m At PS 59m,"Education, Child Welfare, and Youth",108
-73.957401,40.764006,P.S. 183 Robert L. Stevenson,"Education, Child Welfare, and Youth",108
-73.964742,40.768559,The Children's Learning Center At Hunter College,"Education, Child Welfare, and Youth",108
-73.954492,40.785449,"Stolen Chair Theatre Company, Inc.",Libraries and Cultural Programs,108
-73.962592,40.764288,Sp Plus Corporation,Core Infrastructure and Transportation,108
-73.946771,40.782977,"Steve & Kate's Camp, LLC","Education, Child Welfare, and Youth",108
-73.9438,40.775068,"Gracie, Archibald, Mansion","Parks, Gardens, and Historical Sites",108
-73.960315,40.76261,"Mutual Parking System, Inc.",Core Infrastructure and Transportation,108
-73.954529,40.765518,Rogosin Kidney Center,Health and Human Services,108
-73.959615,40.765584,Talent Unlimited High School,"Education, Child Welfare, and Youth",108
-73.965499,40.767233,Peer Counseling/MICA,Health and Human Services,108
-73.964117,40.761909,"Bridge Community Playschool, Inc","Education, Child Welfare, and Youth",108
-73.964081,40.764339,Carlton Towers,"Parks, Gardens, and Historical Sites",108
-73.957106,40.753937,Future Cornell Tech Campus,Core Infrastructure and Transportation,108
-73.946721,40.779752,Association To Benefit Children,"Education, Child Welfare, and Youth",108
-73.946403,40.773307,80 East End Garage LLC,Core Infrastructure and Transportation,108
-73.950225,40.775142,"Kfdj Holdings, LLC Dba Manhattanschoolhouse","Education, Child Welfare, and Youth",108
-73.957942,40.781116,Park Avenue Synagogue,"Education, Child Welfare, and Youth",108
-73.948421,40.777088,St. Joseph Preschool,"Education, Child Welfare, and Youth",108
-73.961071,40.764516,Memorial Sloan Kettering Breast and Diagnostic Imaging Center,Health and Human Services,108
-73.957199,40.77787,"Duford Studio Garage Company, LLC",Core Infrastructure and Transportation,108
-73.965037,40.761435,Madison  Playgroup,"Education, Child Welfare, and Youth",108
-73.958802,40.767056,Granite Parking LLC,Core Infrastructure and Transportation,108
-73.960695,40.776088,Park 900,"Parks, Gardens, and Historical Sites",108
-73.959735,40.763227,Lenox 65 Parking LLC,Core Infrastructure and Transportation,108
-73.958709,40.778583,Loyola School,"Education, Child Welfare, and Youth",108
-73.946095,40.780304,Gillen Brewer School - Presch Progra,"Education, Child Welfare, and Youth",108
-73.946013,40.778234,East River Towers,"Parks, Gardens, and Historical Sites",108
-73.964017,40.764281,200 East Parking Corp.,Core Infrastructure and Transportation,108
