X,Y,facname,facdomain,borocd
-73.909923,40.719436,Building Services/Stationery,Administration of Government,405
-73.874949,40.704983,Pinocchio Playground,"Parks, Gardens, and Historical Sites",405
-73.908267,40.712646,The Riverview School,"Education, Child Welfare, and Youth",405
-73.893624,40.729215,I.S. 73 I.S. 73 - The Frank Sa,"Education, Child Welfare, and Youth",405
-73.894456,40.732731,City Owned Property,Administration of Government,405
-73.861669,40.705432,P.S./I.S. 113 Anthony J. Pranzo,"Education, Child Welfare, and Youth",405
-73.909043,40.699568,Ultissima Beauty Inst-Ridgewood,"Education, Child Welfare, and Youth",405
-73.893211,40.700894,"Greater Ridgewood Youth Council, Inc.","Education, Child Welfare, and Youth",405
-73.887528,40.724293,City Owned Property,Administration of Government,405
-73.886999,40.715248,PS 128 Annex,"Education, Child Welfare, and Youth",405
-73.909711,40.703559,"St John's Ridgewood United, Inc.","Education, Child Welfare, and Youth",405
-73.902584,40.706041,I.S. 93 Ridgewood Intermediate,"Education, Child Welfare, and Youth",405
-73.894094,40.704133,YMCA Of Greater NY - Ridgewood Y,"Education, Child Welfare, and Youth",405
-73.879126,40.728645,Park,"Parks, Gardens, and Historical Sites",405
-73.890063,40.728697,P.S. 58 - The School Of Heroes,"Education, Child Welfare, and Youth",405
-73.877265,40.714464,Middle Village Veterans Triangle,"Parks, Gardens, and Historical Sites",405
-73.868713,40.709397,Standard Parking Corporation,Core Infrastructure and Transportation,405
-73.881757,40.704931,Glendale Playground,"Parks, Gardens, and Historical Sites",405
-73.874822,40.701372,Outreach House,"Education, Child Welfare, and Youth",405
-73.886595,40.721014,Our Lady Of Hope Catholic Academy,"Education, Child Welfare, and Youth",405
-73.903799,40.699149,P.S. 239 P.S. 239,"Education, Child Welfare, and Youth",405
-73.914995,40.706859,Mosaic Pre-K Center,"Education, Child Welfare, and Youth",405
-73.903064,40.705604,Gryc @ I.S. 93,"Education, Child Welfare, and Youth",405
-73.912448,40.720727,City Owned Property,Administration of Government,405
-73.897605,40.711066,Careride Para,Core Infrastructure and Transportation,405
-73.90287,40.711589,Gryc Little Stars @ Notre Dame,"Education, Child Welfare, and Youth",405
-73.8718,40.711577,P.S./I.S. 087 Middle Village,"Education, Child Welfare, and Youth",405
-73.895817,40.702217,Fgp NYC Inc,Libraries and Cultural Programs,405
-73.890063,40.728697,P.S. 009,"Education, Child Welfare, and Youth",405
-73.911997,40.703836,P.S. 81q Jean Paul Richter,"Education, Child Welfare, and Youth",405
-73.887853,40.707089,Fresh Pond Yard,Core Infrastructure and Transportation,405
-73.901422,40.710011,Gega NYC Express Inc,Core Infrastructure and Transportation,405
-73.886115,40.722094,Grand Auto Inc,Core Infrastructure and Transportation,405
-73.872085,40.72816,Resurrection Ascension Catholic Academy,"Education, Child Welfare, and Youth",405
-73.886692,40.715916,"Books And Rattles, Inc. Site 2","Education, Child Welfare, and Youth",405
-73.892118,40.719392,City Owned Property,Administration of Government,405
-73.891643,40.711453,Queens Storehouse,Administration of Government,405
-73.917895,40.711768,Aalba Auto Wrecking Inc,Core Infrastructure and Transportation,405
-73.897344,40.69697,P.S. 068 Cambridge,"Education, Child Welfare, and Youth",405
-73.915657,40.707232,Learners And Leaders,"Education, Child Welfare, and Youth",405
-73.893586,40.717055,City Owned Property,Administration of Government,405
-73.871296,40.727168,"Dry Harbor Service Station, Inc.",Core Infrastructure and Transportation,405
-73.902584,40.706041,IS 93,"Education, Child Welfare, and Youth",405
-73.90214,40.699516,I.S. 77 I.S. 77,"Education, Child Welfare, and Youth",405
-73.909803,40.719851,Building Services/Stationery,Administration of Government,405
-73.904371,40.699353,P.S. 239,"Education, Child Welfare, and Youth",405
-73.885305,40.714414,Play And Learn DCC,"Education, Child Welfare, and Youth",405
-73.897083,40.734631,P.S. 229 Emanuel Kaplan,"Education, Child Welfare, and Youth",405
-73.904434,40.704616,Playground For IS 93 (Jop),"Parks, Gardens, and Historical Sites",405
-73.915657,40.707232,Pre-K Center At 360 Seneca Ave,"Education, Child Welfare, and Youth",405
-73.9131,40.706301,"Naegele, Dorothy",Core Infrastructure and Transportation,405
-73.89458,40.702996,Salvation Army Ridgewood Citadel Corps,Health and Human Services,405
-73.911039,40.699536,Dry Harbor Playground,"Education, Child Welfare, and Youth",405
-73.897366,40.703291,Catalpa YMCA Ridgewood,"Education, Child Welfare, and Youth",405
-73.888464,40.710738,Christ The King Community Preschool,"Education, Child Welfare, and Youth",405
-73.884386,40.721457,"Learning Tree, The","Education, Child Welfare, and Youth",405
-73.901935,40.718847,Andrew J. Reiff Memorial Park,"Parks, Gardens, and Historical Sites",405
-73.888464,40.710738,Middle Village Prep Charter School,"Education, Child Welfare, and Youth",405
-73.872085,40.72816,Resurrection Ascension Catholic,"Education, Child Welfare, and Youth",405
-73.895716,40.734911,Denizko DCC,"Education, Child Welfare, and Youth",405
-73.857672,40.702575,Central Queens Academy Charter Schoo,"Education, Child Welfare, and Youth",405
-73.890883,40.728359,Garlinge Triangle,"Parks, Gardens, and Historical Sites",405
-73.871404,40.726824,Dry Harbor Nursing Home,Health and Human Services,405
-73.874949,40.704983,I.S. 119 The Glendale,"Education, Child Welfare, and Youth",405
-73.859686,40.707346,White Pot Junction R.O.W,Administration of Government,405
-73.903293,40.722,"Precious Moments Daycare Center, Inc.","Education, Child Welfare, and Youth",405
-73.91236,40.718315,P.S. 009,"Education, Child Welfare, and Youth",405
-73.88405,40.703534,P.S. 091 Richard Arkwright,"Education, Child Welfare, and Youth",405
-73.902571,40.705171,Ridgewood Library Branch,Administration of Government,405
-73.903064,40.705604,Robert E. Peary School,"Education, Child Welfare, and Youth",405
-73.923076,40.72068,Qns 5 Sanit Garage,Administration of Government,405
-73.895277,40.700942,Community Alliance Initiative,Health and Human Services,405
-73.891643,40.711453,Queens Storehouse,Administration of Government,405
-73.879329,40.713157,Salvatore LaRussa Dance Co.,Libraries and Cultural Programs,405
-73.897344,40.69697,P.S. 068 Cambridge,"Education, Child Welfare, and Youth",405
-73.886718,40.730756,Pawar Bros Corp.,Core Infrastructure and Transportation,405
-73.915547,40.714015,Sanitation Police Enforcement,"Public Safety, Emergency Services, and Administration of Justice",405
-73.876518,40.72979,Park,"Parks, Gardens, and Historical Sites",405
-73.874116,40.721658,Juniper Valley Park,"Parks, Gardens, and Historical Sites",405
-73.895681,40.69991,Triangle Automotive Inc.,Core Infrastructure and Transportation,405
-73.8937,40.727222,USDA Ceo P721q At Maspeth Senior Ctr,"Education, Child Welfare, and Youth",405
-73.903946,40.69935,Robert E. Peary School,"Education, Child Welfare, and Youth",405
-73.904024,40.724905,Pre-K Center At 61 Street,"Education, Child Welfare, and Youth",405
-73.903923,40.722736,St. Stanislaus Kostka School,"Education, Child Welfare, and Youth",405
-73.921156,40.718969,Arco Equipment Corp.,Core Infrastructure and Transportation,405
-73.911997,40.703836,PS 081q Jean Paul Richter,"Education, Child Welfare, and Youth",405
-73.907405,40.720583,Maurice Playground,"Education, Child Welfare, and Youth",405
-73.904086,40.716406,Gryc @ P.S. 153,"Education, Child Welfare, and Youth",405
-73.8718,40.711577,Mosaic Pre-K Center,"Education, Child Welfare, and Youth",405
-73.90242,40.718568,Luke J. Lang Square,"Parks, Gardens, and Historical Sites",405
-73.89094,40.733834,City Owned Property,Administration of Government,405
-73.905001,40.699686,Robert E. Peary School,"Education, Child Welfare, and Youth",405
-73.906219,40.697056,"Showpaper, Inc",Libraries and Cultural Programs,405
-73.875394,40.719621,P.S. 049 Dorothy Bonawit Kole,"Education, Child Welfare, and Youth",405
-73.894094,40.704133,Ridgewood YMCA Day Camp,"Education, Child Welfare, and Youth",405
-73.883835,40.717341,Kings County Carting Corp.,Core Infrastructure and Transportation,405
-73.869623,40.720459,City Owned Property,Administration of Government,405
-73.911997,40.703836,P.S. 81q Jean Paul Richter,"Education, Child Welfare, and Youth",405
-73.871769,40.69655,Cypress Hills National Cemetery,"Parks, Gardens, and Historical Sites",405
-73.88923,40.690297,Highland Park,"Parks, Gardens, and Historical Sites",405
-73.906136,40.72284,Martin Luther School,"Education, Child Welfare, and Youth",405
-73.912591,40.718526,PS 9 Playground,"Parks, Gardens, and Historical Sites",405
-73.885107,40.703661,P.S. 91 Richard Arkwright School,"Education, Child Welfare, and Youth",405
-73.856341,40.702568,"Little Wonders, Inc.","Education, Child Welfare, and Youth",405
-73.899722,40.701019,Ridgewood Older Adult Center & Services,Health and Human Services,405
-73.897083,40.734631,P.S. 229 Emanuel Kaplan,"Education, Child Welfare, and Youth",405
-73.896374,40.703779,P.S. 88 Seneca School,"Education, Child Welfare, and Youth",405
-73.900443,40.693632,City Owned Property,Administration of Government,405
-73.900599,40.726351,Technical Sergeant Thomas J. Davey Triangle,"Parks, Gardens, and Historical Sites",405
-73.909807,40.721722,Maspeth Shop,Administration of Government,405
-73.893136,40.700679,"Happily Ever After   Daycare, LLC","Education, Child Welfare, and Youth",405
-73.905286,40.711203,P.S. 71 Forest School,"Education, Child Welfare, and Youth",405
-73.893211,40.700894,"Greater Ridgewood Youth Council, Inc.","Education, Child Welfare, and Youth",405
-73.911458,40.705298,PS 081q Jean Paul Richter Annex,"Education, Child Welfare, and Youth",405
-73.891349,40.705001,Mafera Playground,"Education, Child Welfare, and Youth",405
-73.892392,40.685539,Highland Park,"Parks, Gardens, and Historical Sites",405
-73.897557,40.734294,P.S. 229 Emanuel Kaplan School,"Education, Child Welfare, and Youth",405
-73.874919,40.712633,Eng 319,"Public Safety, Emergency Services, and Administration of Justice",405
-73.90019,40.69565,1660 Decatur Parking Inc,Core Infrastructure and Transportation,405
-73.903669,40.716609,P.S. 153 Maspeth School,"Education, Child Welfare, and Youth",405
-73.876913,40.709218,Rabbi Israel Meyer Hacohen Rabbinical Seminary Of,Health and Human Services,405
-73.902326,40.702309,St. Matthias RC Church Complex,"Parks, Gardens, and Historical Sites",405
-73.903946,40.69935,Gryc/ Summer Camp At PS 239,"Education, Child Welfare, and Youth",405
-73.892136,40.725016,Sitting Area 127 CXXVII,"Parks, Gardens, and Historical Sites",405
-73.918026,40.712538,V.M.A. Impressive Towing Inc,Core Infrastructure and Transportation,405
-73.872492,40.715756,Saint Margaret Catholic Academy,"Education, Child Welfare, and Youth",405
-73.892141,40.730366,"Maspeth Town Hall, Inc.",Libraries and Cultural Programs,405
-73.904086,40.716406,P.S. 153 Maspeth Elem,"Education, Child Welfare, and Youth",405
-73.904434,40.704616,Rosemary's Playground,"Parks, Gardens, and Historical Sites",405
-73.912344,40.703765,P.S. 81 Jean Paul Richter School,"Education, Child Welfare, and Youth",405
-73.912463,40.71983,Grand Metal NY Inc,Core Infrastructure and Transportation,405
-73.904024,40.724905,Pre - K Center At 56 - 01 61st Street,"Education, Child Welfare, and Youth",405
-73.90386,40.72542,Park Slope,"Parks, Gardens, and Historical Sites",405
-73.903029,40.711969,Notre Dame Catholic Academy Of Ridgewood,"Education, Child Welfare, and Youth",405
-73.89011,40.725259,Champion Carting Inc,Core Infrastructure and Transportation,405
-73.904239,40.719019,City Owned Property,Administration of Government,405
-73.879541,40.717837,City Owned Property,Administration of Government,405
-73.922303,40.721727,Qw05a,Core Infrastructure and Transportation,405
-73.886692,40.715916,"Books & Rattles, Inc.","Education, Child Welfare, and Youth",405
-73.905566,40.696974,Outreach Development Corp. RRSY 1,Health and Human Services,405
-73.901931,40.713915,Bipi Eliot NY Inc,Core Infrastructure and Transportation,405
-73.89971,40.703787,City Owned Property,Administration of Government,405
-73.893136,40.700679,Happily Ever After,Health and Human Services,405
-73.8877,40.72909,John F. Kennedy Jr. School,"Education, Child Welfare, and Youth",405
-73.885323,40.720237,City Owned Property,Administration of Government,405
-73.892141,40.730366,Maspeth Town Hall Preschool,"Education, Child Welfare, and Youth",405
-73.894094,40.704133,Ridgewood YMCA,Health and Human Services,405
-73.89629,40.734328,City Owned Property,Administration of Government,405
-73.8937,40.727222,Selfhelp Community Services Inc,Health and Human Services,405
-73.902083,40.711655,Notre Dame Catholic Academy Of Ridgewood,"Education, Child Welfare, and Youth",405
-73.908267,40.712646,The Riverview School,"Education, Child Welfare, and Youth",405
-73.886546,40.701294,City Owned Property,Administration of Government,405
-73.91236,40.718315,PS 9 (Old PS 86),"Education, Child Welfare, and Youth",405
-73.864828,40.706018,Sacred Heart Catholic Academy Of Glendale,"Education, Child Welfare, and Youth",405
-73.906626,40.700185,Myrtle Avenue Clemens Triangle,"Parks, Gardens, and Historical Sites",405
-73.909699,40.699022,"Wyckoff Auto & Body Repair Shop, Inc.",Core Infrastructure and Transportation,405
-73.914934,40.721511,NYCT Facility,Core Infrastructure and Transportation,405
-73.868713,40.709397,Sp Plus Corporation,Core Infrastructure and Transportation,405
-73.883607,40.701431,St Pancras School,"Education, Child Welfare, and Youth",405
-73.892975,40.700694,Happily Ever After,"Education, Child Welfare, and Youth",405
-73.878007,40.706698,City Owned Property,Administration of Government,405
-73.883607,40.701431,Pre - K Center At 68 - 20 Myrtle Avenue,"Education, Child Welfare, and Youth",405
-73.90214,40.699516,I.S. 77 I.S. 77,"Education, Child Welfare, and Youth",405
-73.891643,40.711453,Correction Academy,"Public Safety, Emergency Services, and Administration of Justice",405
-73.873629,40.710094,Middle Village Playground,"Parks, Gardens, and Historical Sites",405
-73.912094,40.707341,City Owned Property,Administration of Government,405
-73.891337,40.706035,Mafera Park,"Parks, Gardens, and Historical Sites",405
-73.903767,40.722309,St Stanislaus Kostka School,"Education, Child Welfare, and Youth",405
-73.888464,40.710738,Christ The King Rgnl High School,"Education, Child Welfare, and Youth",405
-73.886999,40.715248,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elementary School","Education, Child Welfare, and Youth",405
-73.917053,40.713231,Parts Are Us Inc.,Core Infrastructure and Transportation,405
-73.907384,40.719274,All American Auto Body Inc.,Core Infrastructure and Transportation,405
-73.896391,40.697041,Evergreen Park,"Parks, Gardens, and Historical Sites",405
-73.868475,40.709047,Atlas Park Dialysis,Health and Human Services,405
-73.898895,40.725183,Whitefish Triangle,"Parks, Gardens, and Historical Sites",405
-73.922469,40.713588,"Hj Scrap Metal, Inc.",Core Infrastructure and Transportation,405
-73.86848,40.708355,The Car Park Of New York LLC,Core Infrastructure and Transportation,405
-73.873688,40.711553,"Reliable Oil Collection, LLC",Core Infrastructure and Transportation,405
-73.879591,40.71244,Positive Beginnings Preschool,"Education, Child Welfare, and Youth",405
-73.897699,40.699211,Agape Christian Center,Health and Human Services,405
-73.892141,40.730366,Maspeth Town Hall,"Education, Child Welfare, and Youth",405
-73.904918,40.698649,PS 75,"Education, Child Welfare, and Youth",405
-73.886231,40.714981,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elementary School","Education, Child Welfare, and Youth",405
-73.908796,40.720031,"Rareform Carting, Inc.",Core Infrastructure and Transportation,405
-73.874952,40.730385,Park,"Parks, Gardens, and Historical Sites",405
-73.909305,40.720377,Action Auto Collision & Towing Inc,Core Infrastructure and Transportation,405
-73.896374,40.703779,P.S. 88 Seneca School,"Education, Child Welfare, and Youth",405
-73.898814,40.694985,"Triangle Towing And Recovery, Inc.",Core Infrastructure and Transportation,405
-73.918563,40.712647,Universal Used Auto Parts Inc (Queens),Core Infrastructure and Transportation,405
-73.861669,40.705432,P.S./I.S. 113 Anthony J. Pranzo,"Education, Child Welfare, and Youth",405
-73.905566,40.696974,GED Restart-Outreach House - Ahsep,"Education, Child Welfare, and Youth",405
-73.915037,40.717744,"Automobile Club Of New York, Inc.",Core Infrastructure and Transportation,405
-73.898383,40.729205,City Owned Property,Administration of Government,405
-73.903064,40.705604,IS 93 & Playground,"Parks, Gardens, and Historical Sites",405
-73.88133,40.701041,Redeemer Lutheran School,"Education, Child Welfare, and Youth",405
-73.915657,40.707232,Pre - K Center At 360 Seneca Avenue,"Education, Child Welfare, and Youth",405
-73.868713,40.709397,The Car Park Of New York LLC,Core Infrastructure and Transportation,405
-73.902833,40.704763,Gryc Little Stars @ Fairview,"Education, Child Welfare, and Youth",405
