X,Y,facname,facdomain,borocd
-74.142606,40.558301,City Owned Property,Administration of Government,503
-74.189773,40.561206,Arden Heights Woods Park,"Parks, Gardens, and Historical Sites",503
-74.145452,40.539794,Wiman Ave Sewage Pump,Administration of Government,503
-74.163815,40.536639,P.S. 55 Henry Boehm School,"Education, Child Welfare, and Youth",503
-74.131898,40.570254,Willowbrook Parkway,"Parks, Gardens, and Historical Sites",503
-74.170926,40.539052,Blue Heron Park (R119),"Parks, Gardens, and Historical Sites",503
-74.136998,40.552283,P.S. 053 Bay Terrace,"Education, Child Welfare, and Youth",503
-74.177653,40.541435,Annadale Park,"Parks, Gardens, and Historical Sites",503
-74.17546,40.554172,"Eng 167, Lad 87","Public Safety, Emergency Services, and Administration of Justice",503
-74.17067,40.540235,Roman Catholic Church Of The Holy Child Of New York,"Education, Child Welfare, and Youth",503
-74.177665,40.530957,NYC Parks-Urban Park Rangers,"Education, Child Welfare, and Youth",503
-74.147984,40.550718,South Richmond Bluebelt,"Parks, Gardens, and Historical Sites",503
-74.132578,40.559098,Cbi Academy Preschool,"Education, Child Welfare, and Youth",503
-74.214878,40.536115,Wooddale Detention Basin,"Parks, Gardens, and Historical Sites",503
-74.176954,40.547694,Staten Island Bluebelt,"Parks, Gardens, and Historical Sites",503
-74.16855,40.524096,Blue Heron Park,"Parks, Gardens, and Historical Sites",503
-74.16952,40.552162,PS 42 & Annex,"Education, Child Welfare, and Youth",503
-74.156284,40.547201,"Ulysses Waste Management, Inc.",Core Infrastructure and Transportation,503
-74.151062,40.570017,Richmond Parkway,"Parks, Gardens, and Historical Sites",503
-74.184457,40.525779,Kingdom Pond Park,"Parks, Gardens, and Historical Sites",503
-74.22842,40.51424,Lond Pond Park Addition R-27,"Parks, Gardens, and Historical Sites",503
-74.22244,40.511876,USDA Ceo P025r At PS 3 Annex,"Education, Child Welfare, and Youth",503
-74.236238,40.539408,Antenna,Core Infrastructure and Transportation,503
-74.186306,40.555458,R-120 Ardeen Hghts Woods Park,"Parks, Gardens, and Historical Sites",503
-74.228524,40.533078,City Owned Property,Administration of Government,503
-74.216723,40.52763,Debra Ercole,"Education, Child Welfare, and Youth",503
-74.24295,40.509375,Our Lady Help Of Christians School,"Education, Child Welfare, and Youth",503
-74.248442,40.510542,City Owned Property,Administration of Government,503
-74.241244,40.53892,Finest Towing & Auto Body Inc.,Core Infrastructure and Transportation,503
-74.208235,40.541429,"High Hopes Of Staten Island, Inc","Education, Child Welfare, and Youth",503
-74.197728,40.571334,Fresh Kills Landfill,Administration of Government,503
-74.138239,40.566397,Richmondtown Branch Library,Libraries and Cultural Programs,503
-74.183613,40.565781,"Jewish Community Center Of Staten Island, Incorporated","Education, Child Welfare, and Youth",503
-74.226389,40.52406,Park Strip -West Shore Exp,"Parks, Gardens, and Historical Sites",503
-74.233844,40.501737,"Volunteers Of America - Greater New York, Inc.","Education, Child Welfare, and Youth",503
-74.249997,40.511846,N.Y.C.P.D. 123rd Precinct,"Public Safety, Emergency Services, and Administration of Justice",503
-74.204976,40.512938,Camp St. Edward,"Education, Child Welfare, and Youth",503
-74.197382,40.522551,Wolfe's Pond Park Expansion,"Parks, Gardens, and Historical Sites",503
-74.186174,40.523221,"United Activities Unlimited, Inc","Education, Child Welfare, and Youth",503
-74.123767,40.56818,City Owned Property,Administration of Government,503
-74.162004,40.564111,Eltonville Pumping Station,Core Infrastructure and Transportation,503
-74.149561,40.552526,South Shore Toddler Academy,"Education, Child Welfare, and Youth",503
